kmaren,kemaren,dok bayi sya br bln lbh hr tp g bab mgu kmaren siy brhasil kluar pup nya tp hr ni g pup lg apa itu bahaya trus gmn cara ilangin lendir dahak ya 
brpa,berapa,siang sy mau tanya sy mlhirkan dngn cs hrsnya nifas sy selesai tanggal agust kmren tp knp smpai tgl agust msh keluar darah brpa flek walaupun tidak terjadi setiap hr kadang hri keluar flek hr tidak trims
kmarin,kemaren, istri saya usia kandungan masih minggu kmarin jatuh dr motor dan kakinya keseleo apakah sebaiknya diutut atw bagaimana mohon masukannya
bgaimana,bagimana,bgaimana cra mendaftar krna infobunda dah sy gbung dng fb dah dimasukkan email pasword trus klik daftar tp ga bsa tq
prtma,pertama ,siang dok dok sya prtma haid bln ini tggl dn brhnti tgll nah tgl itu sya berhubungan hri ini kok sya mrsakn dr smlm kok perut bag bwah sblh kiri kedutan dn kdg pindah k kanan p skrg jg kedutan apalagi kl malam trasa skali tp ga skit bru kali ini sya kedutan apkah itu msa subur ato knp gtu trimakasih 
nnti,nanti ,dok usia khmln sya skrg mnggu dlu sya prnh hamil tp mola hamil anggur trs sya di kuret dok tp smnggu kmdian ktany msh ada sisa jdi hrs di kemoteraphi krng lbh setahun kmdian sya hmil lg dok dan alhmdlh dgn khmln yg normal dan skrg mnginjak mnggu yg ingin sya tnyakn apa ada pngaruhnya pda janin sya dok yg skrg dlm kndung jka ia lhir nnti brhubung sya prnh mnjlni kemoteraphi sya tkut dok mhon infonya ya 
drah,darah ,sore dok sya wktu bln fbruari mensx telat hmpr mu sebulan tpi g hmil mlah kluar mens lagi smpe skg mensx sllu telat mggu lbih psti kluar lgi tpi tiap mensx sllu tlat drah yg kluar itu kaya darah yg menggumpal lalu ancur gtu cma shri kluar kya gtu bsokx drah biasa lagi bermasalah gk tu bagi sya 
tratur,teratur,dok sy mw tny sy dh pengeeeen bngt h tp haid sy krg tratur bln nov sy haid tgl des tgl jan tgl feb tgl kmrn dr dokter d ksh obat penyeimbang hormon gt yg mau sy tnykn kalo dilihat tgl haid sy itu masa subur sy bln ini tgl brp y dok sy berharap bln ini mksh jwbnnya dok 
doktr,dokter,soree sy baru sj hmil ank prtama usia khmilan sy smpai hr ni masih dlm minggu yg sy mau tanyakan pd usia brp minggukah produksi asi itu muncul sy coba tnyakan kpd ibuk n krbat soal ni mrk mnjawab biasanya bln bln khmilan sudah mulai muncul asi tp kok sy blm ada tnda tsb dan jg di usia minggu ini berat badan sy msih stabil kg apakah itu tdk mmpengaruhi janin sy normal atau tdk itu kmren saat usg doktr yg mnangani sy blng tdk apa tp sy masih bingung sekian pertanyaab dr sy mohon informasinya ya dok krn ni ank prtma sy sy jd blm bgtu bnyak mngetahui soal khmilaann terimakasii 
sdkit,sedikit,ank saya berumur bln lbh jln bln bru saya cb kasi bubur buatan sndri tnpa saya saring tp sya buatnya sdkit halus bleh k dlm bubur anak saya ksi royco atw garam nterima kasih sblmnya nbunda tiwi
prnah,pernah ,dok saya mau tanya ni sblm nya saya prnah menanyakan ini tapi jawaban nya suruh ke tanya apoteker setelah saa kirim prtnyaan ke apoteker tp selalu tidak bisa tekirim saya cuma mau tanya apakah bekas luka operasi bisa samar atau dihilangkan nah kalo bisa menggunakan apa ya dok obat nya apa terimakasih
sdng,sedang,sy sdng hamil minggu tp sdang terserang batuk klo mw belu obat batuk bwt ibu hamil apa ya dok supaya tdk mengganggu khamilan sy
dtng,datang ,saya br mnikah bulan desember wktu sy nkh br brs haid nah pas bln januari smpe skrg sy tdk dtng bln lg pas di tes hslx positif yg sy ingn tnykan kira usia kndungn sy skrg brp minggu y 
mslh,masalah ,ibu dokter yng baik saya ingin mengajukan pertanyaan bagaimana caranya bisa hamil lagi anak kedua sebelumnya saya pasang kb spiral dan sudah thn yg lalu sampai saat ini saya belum jg hamil saya sudah ke dokter kandungan dan di ksh obat penyubur setelah di periksa rahimnya ga ada mslh kira krn kb itu bu kebetulan suami saya dinas di luar kota cuma sekali seminggu ktmunya mohon solusinya bu terima kasih
tkut,takut,dok saya mau tanya saya kb bulan tp kenapa stiap kali behubungan sm suami slalu keluar bercak kotor sperti darah pdhl sblm mlakukan hbgan tdk keluar tidak skit dok tp sya tkut apa ini memang efek dr kb ato ada masalah dgn rahim saya dok mohom solusi dok trima kasih
tdur,tidur ,selamat pagi dok ada yg mau sy tanyakan saat ini saya sudah hamil menginjak pas bln saya selalu bangun jam pagi dari jam pagi sampai biasanya sy sdh selesai mgengerjakan smw kegiatn d rmh krn sdh tdk ada kgiatan lg sy jd sgt mengantuk dan biasany sy tertidur walaupun d depan tv yg sy tanyakan apakah boleh kalau d saat hamil tdur d pgi hri karena ada yg bilang tdk apa slma jgn tidur pgi slama habis melahirkan krn drh putih bs naik dilain sisi ada yg blg tdk boleh slm hmil krn darah putih akn naik mohon jwbanny dok yg betul u org hamil gmn terima kasih
tggl,tanggal,siang dok dok sya prtma haid bln ini tggl dn brhnti tgll nah tgl itu sya berhubungan hri ini kok sya mrsakn dr smlm kok perut bag bwah sblh kiri kedutan dn kdg pindah k kanan p skrg jg kedutan apalagi kl malam trasa skali tp ga skit bru kali ini sya kedutan apkah itu msa subur ato knp gtu trimakasih 
bwah,bawah ,siang dok dok sya prtma haid bln ini tggl dn brhnti tgll nah tgl itu sya berhubungan hri ini kok sya mrsakn dr smlm kok perut bag bwah sblh kiri kedutan dn kdg pindah k kanan p skrg jg kedutan apalagi kl malam trasa skali tp ga skit bru kali ini sya kedutan apkah itu msa subur ato knp gtu trimakasih 
sdikit,sedikit ,sore dok sy baru menikah bulan lalu sy ingin segera memiliki momongan akhrnya sy cek k dktr kandungan dn trnyata d saluran terdapat radang jadi sy diberi obt suntik o dokternya tp bulan maret ini sy tdk meminum obt yg dibrikan skr shrusnya sy dpt haid tgl tp trnyta mundur sehari dan haidnya hanya hari dan sdikit sekali kmudian ada lagi nanti tdk ada lagi sambil kadang disertainrasa nyeri perut bagian bawah kira sy knp ya dok krn sy tdk prnh sprti ini sblmnya trmkh dokter 
kdng,kadang ,selamat pagi saya ingin bertanya anak saya usia thn tp ssh sekali diajari untuk berbicara pdhl kdng dia ke ceplosan bilang ayah ato ama kpd saya tp kl diajari sering g merhatiin dan cuek g mau gmn ya pendapatnya ksh msukkn donk anak saya kl dipanggil dngr srh ambil sesuatu juga bs cm bicsrany aj yg ssh 
bgtu,begitu,soree sy baru sj hmil ank prtama usia khmilan sy smpai hr ni masih dlm minggu yg sy mau tanyakan pd usia brp minggukah produksi asi itu muncul sy coba tnyakan kpd ibuk n krbat soal ni mrk mnjawab biasanya bln bln khmilan sudah mulai muncul asi tp kok sy blm ada tnda tsb dan jg di usia minggu ini berat badan sy msih stabil kg apakah itu tdk mmpengaruhi janin sy normal atau tdk itu kmren saat usg doktr yg mnangani sy blng tdk apa tp sy masih bingung sekian pertanyaab dr sy mohon informasinya ya dok krn ni ank prtma sy sy jd blm bgtu bnyak mngetahui soal khmilaann terimakasii 
slmat,selamat ,slmat pagi dok aku kasna mau tanya kok asi ku blom kluar ya sdh hari dri msa klhirn bayiku jdi bngung pdahal dia mao asii
sblumnya,sebelumnya,dok ank saya umur bln batuk disertai pilek sdah hmpir bln saya sdah brobat k specialis ank tp bukanya reda mlah tmbh parah klu hbis mnum sufor sma mkan pasti muntah dokternya bilang btuk biasa cuma nyaranin gnti susu sgm llm aja saya hrus gmn y dok trimaksih sblumnya dokter 
dikasi,dikasih,selamat siang saya ingin bertanya soal obat batuk pa yg cocok untuk ibu hamil minggu saya sudah ke bidan dan dikasi obat itrasal tapi sampai sekarang lom sembuh juga terima kasih atas jawabannya
babyku,bayi,dear meta ak sedang keingungan nih sebagai ibu baru babyku saat ini bulan n ak selalu memberikannya asi ekslusif slama bln ini naaah ini saatnya ak mulai masuk kerja slama ini ak sllu memompa asiku untuk perseiaan baby ku dirmh tp belakangan ternyata asiku agak berkurang sehingga hasil perah asiku sedikit alhasil babyku kekurangan asupan naaah aku mulai mencoba susu formula tambahan untuk pendamping apabila asiku sudah habis ternyata baby ku menolak susu formula tambahannya aku sudah coba beberapa susu formula tp babyku ttp menolak alhasil kalau ak tinggal kerja babyku hanya sedikit asupannya tp setelah aku puang langsung baby ak berikan asi dia amat senang tolong berikan solusinya ya susu formula apa yag baiknya aku berikan untuk tambahan asupannya thx regards shinta
ktnya,tanya,ass bun mau tanya apa iya nakn dibwh th ga blh dikshn garam ke buburnya trus blh ga buburny dikshin hati sapi klo ht ayam saya kurang brani cz skrg byk bgt suntik ke ayam potong slma ini yg prnh sy ksh hati yam kampung ayam ikan tahu tempe telor ayam kampung belut n daging gmn klo ht sapi blh ga mksh sblmnyaaaa oh ya trus lg sy prnh dikirimi morinaga buku menu mknan bayi ktnya bubur bayi ga blh lbh dr mcm bhan misalnya kentang m ayam aja atau wortel ma tahu aja apa gt bun slma ini sy stiap buat bubur ygbnmnya wortel wajib sy ksh misalnya wortel beras kentang protein hewani n sayuran pansy yg trllu byk yah bun 
bngt,banget,dok sy mw tny sy dh pengeeeen bngt h tp haid sy krg tratur bln nov sy haid tgl des tgl jan tgl feb tgl kmrn dr dokter d ksh obat penyeimbang hormon gt yg mau sy tnykn kalo dilihat tgl haid sy itu masa subur sy bln ini tgl brp y dok sy berharap bln ini mksh jwbnnya dok 
prtama,pertama ,ass bunda bunda sya mo tnya sudah hampir hari ini sya mrasakan pyudara sya skit trs akhr ni jga sya sering mrasa mual tp stlah sya tespack trnyta hasilnya ngatif msa prtama mens sya kmrin jga hnya hari bunda tnggl maret sya ingin priksakan ke bidan tp sya takut bgaimana ya bnda 
hsilnya,hasilnya,saya terakhir menstruasi tgl april dan samapai saat ne saya blm mens jg saya coba tespack tp hsilnya negatif perut saya terasa kembung dan makin besar serta nafas saya jg smkin sesak kira tu bahaya gk ya mohon jawabannya 
dtang,datang,ass doc sy mau brtanya langsung tentang nyeri haid pas dtg bulan dr sy blm menikah hgga sy sudah punya anak knpa ms sering mrsakan sakit bila bulan sy dtang ats jwbnya trmksh bnyak 
kebidan,bidan,siang dok saya mau tanya nih dok saya biasanya pake kb suntik bln sekali tp krn haid tdk teratur kb saya lepas kadang bln ini dapet bln depan gk dapet terakhir suntik tgl setelah itu saya haid tgl dan terakhir haid tgl sampai skrg saya blm haid jg yg mau saya tanyakan dok n apakah pengaruh suntik kb itu msh berpengaruh pdhl saya sudah tidak menyusui lg dann apakah ada kemungkinan saya hml dok krn saya blm ada periksa kebidan dokter saya tunggu jawabannya ya dok terimakasih sebelumnya 
kecapean,capek,sudah hampir minggu tulang kemaluan saya sakit spt di injak lantaran saya kecapean naik turun tangga kebetulan dokter kandungan saya sedang cuti minggu lebih alhasil saya baru usg seminggu yg lalu dilain pihak janin saya bgitu aktif nendang perut saya sec berkala ternyata dokter saya blg mulut rahim saya terbuka dan saya mengalami kontraksi saya dianjurkan bedrest namun sampai skrg mulut rahim saya msh sakit kira apa yg harus saya lakukan yah 
jwb,jawab,dok knpa pertanyaanku tdk di jwb
gumoh,gumoh ,kenapa bayi sering gumoh dan terkadang gumohny lewat hidung 
hbis,habis,dok ank saya umur bln batuk disertai pilek sdah hmpir bln saya sdah brobat k specialis ank tp bukanya reda mlah tmbh parah klu hbis mnum sufor sma mkan pasti muntah dokternya bilang btuk biasa cuma nyaranin gnti susu sgm llm aja saya hrus gmn y dok trimaksih sblumnya dokter 
ngeden,ngeden,selamat malam dok anak saya bulann susah bab udah ngeden gitu tapi maaf feses nya ga kekuar juga baru hari ini sihh trus saya harus gimana mohon solusinya ya dok trims
mngalami,mengalami,selamat siang dok sy ismi sy ibu dr anak dan anak sy skrg brusia thn sejak ank sy lhr sy mnggunakan kb suntik lalu bru bln terakhir ni sy mnggunakan kb pil selama sy kb suntik sy tdk mngalami menstruasi mskipun sy memakai kb suntik yg sebulan kbnykan org blg klo kb suntik sbln bs mens klo dihitung brarti sdh thn sy tdk mens stlh sy gnti kb pil brulah sy mngalami mens tp stiap bln sm hr itupun cm sdkt sprt flek sminggu yg lalu sy bru slsai mens tb skrg sy mrasakan skt pd perut bgian bwh rasanya sprt tertekan yg sy mo tny kan kr pa tu pngaruh kb suntik yg bkin sy g mens slma thn atau gejala suatu pnyakit terimakasih
trma,trima kasih,hai dok saya mau tanya kapan ya bisa cek tanda tanda kehamilan dok trma kasih 
sblum,sebelum,dok saya abis dkuret januari dri dulu sbelum saya hamil bahkn sblum menikah tiap haid keluar seperti sebentuk daging kecil perut trasa sakit sekali sesaat sebelum itu akan keluar apa itu clon baby ya tp stelah dkuret sampe skarang sya tidak mengalami hal itu lg apa ada pengaruhnya krena smpe skarang sya blum hamil lg mhon penjelasanya dok 
bgus,bagus,dok siklus haid saya biasanya hari bln kemaren saya memutuskan buat ngambil program hamil saya udah setahun setengah nikah udah periksa hsg usg hasilnya bgus suami juga udh cek sperma dan normal bln kemaren saya dikaih obat lanturol folafit dan lutenyl tapi siklus haid saya jd hari dan lama haidnya cuma hari yang biasanya minggu dan menjelang haid saya jd sering kram perut apa yang terjadi dengan saya dok 
cpet,cepat,pagi dok saya wanita usia th sudah bln menikah di bulan ke prrnikahan saya pernah hamil uk week keguguran dan kuret dan smpai skrang belum hamil lagi solusi apa ya dok biar cpet hamil lagi
hsil,hasil,bunda tmen saya sudah nikah selma satahun lebih ingin skali punya anak sudah berbagai hal dy lkuin dmi punya keturunan tp tetp sj tdk ad hsil y usaha palagi yh bunda supaya kandungn y subur n cepet punya keturunan 
hasilx,hasil,dok sy ingin brtnya sy kmrin bru usg txrta trdpt cairan dkpla bayi lalu sy dsruh cek dlab hasilx sy trdapat virus rubella igg reaktif sbnyak skrg usia khamilan sy mnggu dokter sy mxrankan untuk mnum antioksidan spya virusx bsa berkurang dan mngecek hasilx sbulan kdpan yg sy mau tnykn apkah msh bsa dsmbuhkan ya dan dampakx bgi bayi apkh tdk buruk krna bru ktauan virus rubellax stlh usg kmrin mksh dok 
gimna,bagaimana,gimna cara ngeliyt fropil teman yang telah d confirmasi thanks 
skli,sekali,dok anakku susah skli mkan maunya ngemil sja sy jd khawatir dok 
sprt,seperti,pgi bunda admin saya mw ty kmren ank saya usia bln diare yg kluar dibabnya hya air sdh saya ksi obt dr dkter tp skrg ank sya msh bab tp berisi sdh babnya gk air lgi apa kah tdk apa jika ank sya dlm shri babnya lbh dr kli tp babnya sdh sprt biasa trma kasih
ngerasa,merasa ,hy bund mw tanya nih usia khamilanq skrg w dan masih sering ngerasa mual krna it q sering pake frescare dperut bgian atas kira akan ada dampaknya gak sma janinq bund mhon penjelasanya thankz
kmbli,kembali,pgi ank saya usia bln jln akhir ini ssah mknnya apa prlu sya ksi vitamin spya nafsu mknnya kmbli smntra nc ank saya sya ksi prolacta dha baby tlg bntu dya dok agar nfsu mkn anak sya kmbli terima kasih dok nbunda tiwi
pernh,pernah ,selamat pagi saya memiliki bayi berusia hmpir bln semenjak usia krg lbh bln bayi saya mulai agak susah minum susu semakin lama malah semakin sulit bayi saya minum susu formula sedari lahir krna asi saya tidak kluar sekarang dia hanya minum susu cc sktr kali sehari itupun harus agak dipaksa karena anak saya sepertinya tdk pernh merasa lapar anak saya jg sangat suka menghisap jempolnya sampai menangis klo dilarang bgmana ya supaya anal saya mau minum susu saya sfh coba bbrp merk susu tp blm bhasil skrg bayi saya mnum susu formula yg ha karrna sering muntah 
batuknya,batuk,siang dok baby aku umur bln udh hmpir minggu batuk berdahaknya gk ilang awal btuk smpet dbwa k dokter n ilang batuknya skrng batuk lg berdahak apa perlu untuk di uap untuk ngluarin dahaknya selain hrs minum obat apkh ada cara lain untuk mredakan batuknya terimakasih dok dtunggu jwbnnya 
soalx,soal,selamat mlm dok sy mw menanyakan obat gatal dipunggung yg baik n aman untuk ibu hamil apa yaa soalx keluhan hamil pertama sy ini sy menjadi gatal dipunggung mohon penjelasanx mksh
kputihan,keputihan ,dok sya mw tnya sya dh hmil minggu tp mengluarkan kputihan bnyak bgt wrnnya putih tp kental setiap priksa sya tnya k dokter ktnya g msalah yg sya tnykan apkah it bhya n dptkah sya mlhirkan scra normal 
kmbali,kembali,kenapa yh ko dh hmpir th sya lepas kb bln blom jga hamil yh bun brp lm yh bunda untuk dpt kmbali haid yg normal stlh lpas kb bln 
bgmna,bagimana,bgmna menghitung msa subur dan bgusnya it hri keberapa kita berhubungan suami hrus puasa dlu ato tidak 
miom,miom ,dok mau tanya apakah miom itu bisa diobati dengan tanpa operasi dan apa benar kalo wanita punya miom itu kemungkinan hamil sangat tipis makasih atas tanggapannya salam 
kyak,kayak,dok knp anak sy sering batuk dan leherx biasa kyak ada bunyi dan nafasx kyak sesak skli dia tarik makasih dok
wrna,warna,dok anak sya dri lahir sya ksi asi tp asi sya kurang byk jdinya agak rewel trus kta mama diksi sufor aj jdinya nyampur kdg asi kdng sufor apkh tidak pengaruh pd tumbuh kmbgnya trus bab nya jga wrna agk hijau apkh mgkin krna susunya nyampur mhon penjelasan dri doktr terima ksih 
sktr,sekarang ,selamat pagi saya memiliki bayi berusia hmpir bln semenjak usia krg lbh bln bayi saya mulai agak susah minum susu semakin lama malah semakin sulit bayi saya minum susu formula sedari lahir krna asi saya tidak kluar sekarang dia hanya minum susu cc sktr kali sehari itupun harus agak dipaksa karena anak saya sepertinya tdk pernh merasa lapar anak saya jg sangat suka menghisap jempolnya sampai menangis klo dilarang bgmana ya supaya anal saya mau minum susu saya sfh coba bbrp merk susu tp blm bhasil skrg bayi saya mnum susu formula yg ha karrna sering muntah 
